"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2019-05-29 00:00:00,NA,NA,NA,NA,6.38099569331753,4.11552,130
"2",2019-05-29 01:00:00,NA,NA,NA,NA,7.1616133026041,3.60108,150
"3",2019-05-29 02:00:00,NA,NA,NA,NA,8.05431024328068,3.60108,160
"4",2019-05-29 03:00:00,NA,NA,NA,NA,8.41137605650731,2.05776,160
"5",2019-05-29 04:00:00,NA,NA,NA,NA,8.4649618734688,3.08664,180
"6",2019-05-29 05:00:00,NA,NA,NA,NA,9.18706587729841,3.08664,170
"7",2019-05-29 06:00:00,NA,NA,NA,NA,8.69576808382536,2.05776,220
"8",2019-05-29 07:00:00,NA,NA,NA,NA,8.43320684401692,1.54332,210
"9",2019-05-29 08:00:00,NA,NA,NA,NA,7.51214378025558,1.54332,220
"10",2019-05-29 09:00:00,NA,NA,NA,NA,6.6085838704956,1.54332,220
"11",2019-05-29 10:00:00,NA,NA,NA,NA,5.22216540995332,0,0
"12",2019-05-29 11:00:00,NA,NA,NA,NA,4.01315601369616,1.54332,240
"13",2019-05-29 12:00:00,NA,NA,NA,NA,3.06103249812375,0,0
"14",2019-05-29 13:00:00,NA,NA,NA,NA,2.79332546336345,2.5722,150
"15",2019-05-29 14:00:00,NA,NA,NA,NA,2.74614487842954,3.60108,140
"16",2019-05-29 15:00:00,NA,NA,NA,NA,2.84481543029676,3.60108,110
"17",2019-05-29 16:00:00,NA,NA,NA,NA,2.96782555601084,5.1444,110
"18",2019-05-29 17:00:00,NA,NA,NA,NA,2.93918324008493,5.65884,100
"19",2019-05-29 18:00:00,NA,NA,NA,NA,3.74918136892223,6.17328,110
"20",2019-05-29 19:00:00,NA,NA,NA,NA,4.64705018991452,5.1444,120
"21",2019-05-29 20:00:00,NA,NA,NA,NA,5.24109931270006,5.65884,100
"22",2019-05-29 21:00:00,NA,NA,NA,NA,5.62692001988527,5.65884,90
"23",2019-05-29 22:00:00,NA,NA,NA,NA,7.10079125061622,6.68772,110
"24",2019-05-29 23:00:00,NA,NA,NA,NA,8.65182376211318,5.65884,120
"25",2019-05-30 00:00:00,NA,NA,NA,NA,9.92444397938243,5.1444,120
"26",2019-05-30 01:00:00,NA,NA,NA,NA,11.3600104137337,6.68772,130
"27",2019-05-30 02:00:00,NA,NA,NA,NA,11.8027681961799,4.62996,150
"28",2019-05-30 03:00:00,NA,NA,NA,NA,12.3461356640193,4.11552,150
"29",2019-05-30 04:00:00,NA,NA,NA,NA,12.3468143674523,3.08664,160
"30",2019-05-30 05:00:00,NA,NA,NA,NA,12.1757806757847,3.08664,180
"31",2019-05-30 06:00:00,NA,NA,NA,NA,11.5379453022879,2.5722,180
"32",2019-05-30 07:00:00,NA,NA,NA,NA,10.7772531588912,2.05776,180
"33",2019-05-30 08:00:00,NA,NA,NA,NA,10.3314563673574,2.05776,190
"34",2019-05-30 09:00:00,NA,NA,NA,NA,10.0613350652644,1.54332,170
"35",2019-05-30 10:00:00,NA,NA,NA,NA,8.93004774350245,1.54332,190
"36",2019-05-30 11:00:00,NA,NA,NA,NA,7.85446414717012,1.54332,190
"37",2019-05-30 12:00:00,NA,NA,NA,NA,7.33719504497006,2.5722,170
"38",2019-05-30 13:00:00,NA,NA,NA,NA,6.80578231170147,4.62996,180
"39",2019-05-30 14:00:00,NA,NA,NA,NA,5.78149016396952,2.05776,210
