"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2018-08-02 18:00:00,NA,NA,NA,NA,10.79770627354,6.17328,120
"2",2018-08-02 19:00:00,NA,NA,NA,NA,12.0800984686093,6.17328,130
"3",2018-08-02 20:00:00,NA,NA,NA,NA,14.0420124255139,6.68772,140
"4",2018-08-02 21:00:00,NA,NA,NA,NA,15.4233436252932,6.17328,120
"5",2018-08-02 22:00:00,NA,NA,NA,NA,16.8593235091489,5.65884,140
"6",2018-08-02 23:00:00,NA,NA,NA,NA,18.5274330216033,6.17328,130
"7",2018-08-03 00:00:00,NA,NA,NA,NA,19.8252584721958,5.1444,140
"8",2018-08-03 01:00:00,NA,NA,NA,NA,19.3965689032943,3.60108,140
"9",2018-08-03 02:00:00,NA,NA,NA,NA,18.7595685628036,3.60108,140
"10",2018-08-03 03:00:00,NA,NA,NA,NA,16.4233378398333,2.05776,170
"11",2018-08-03 04:00:00,NA,NA,NA,NA,15.3358495316708,2.05776,160
"12",2018-08-03 05:00:00,NA,NA,NA,NA,13.3961411968925,1.54332,180
"13",2018-08-03 06:00:00,NA,NA,NA,NA,11.8414476155223,1.54332,110
"14",2018-08-03 07:00:00,NA,NA,NA,NA,10.5799500484575,2.05776,150
"15",2018-08-03 08:00:00,NA,NA,NA,NA,9.00532945103432,2.05776,160
"16",2018-08-03 09:00:00,NA,NA,NA,NA,8.2254082468613,3.08664,130
"17",2018-08-03 10:00:00,NA,NA,NA,NA,7.25199968485573,3.08664,120
"18",2018-08-03 11:00:00,NA,NA,NA,NA,6.8585449962616,4.62996,140
"19",2018-08-03 12:00:00,NA,NA,NA,NA,6.62731289352936,4.11552,150
"20",2018-08-03 13:00:00,NA,NA,NA,NA,6.62731289352936,3.60108,140
"21",2018-08-03 14:00:00,NA,NA,NA,NA,7.28411595323278,5.65884,140
"22",2018-08-03 15:00:00,NA,NA,NA,NA,8.1856493964874,6.17328,120
"23",2018-08-03 16:00:00,NA,NA,NA,NA,9.23156333446327,5.65884,130
"24",2018-08-03 17:00:00,NA,NA,NA,NA,11.1555641091518,6.68772,140
"25",2018-08-03 18:00:00,NA,NA,NA,NA,12.7647761891156,7.7166,110
"26",2018-08-03 19:00:00,NA,NA,NA,NA,13.5908298795943,6.68772,110
"27",2018-08-03 20:00:00,NA,NA,NA,NA,15.269774544697,7.7166,120
"28",2018-08-03 21:00:00,NA,NA,NA,NA,16.0501408533104,6.17328,110
"29",2018-08-03 22:00:00,NA,NA,NA,NA,16.8986130076796,6.17328,120
"30",2018-08-03 23:00:00,NA,NA,NA,NA,17.0278243051029,5.65884,120
"31",2018-08-04 00:00:00,NA,NA,NA,NA,16.4587359467919,5.1444,100
"32",2018-08-04 01:00:00,NA,NA,NA,NA,16.1093406359822,4.62996,100
"33",2018-08-04 02:00:00,NA,NA,NA,NA,14.8361858905334,4.62996,110
"34",2018-08-04 03:00:00,NA,NA,NA,NA,13.9595741897514,4.62996,100
"35",2018-08-04 04:00:00,NA,NA,NA,NA,13.5094414552826,5.1444,120
"36",2018-08-04 05:00:00,NA,NA,NA,NA,12.4220144584905,4.62996,120
"37",2018-08-04 06:00:00,NA,NA,NA,NA,11.1709741519401,3.08664,110
"38",2018-08-04 07:00:00,NA,NA,NA,NA,10.4951997266356,4.11552,110
"39",2018-08-04 08:00:00,NA,NA,NA,NA,9.18021509413336,3.60108,100
"40",2018-08-04 09:00:00,NA,NA,NA,NA,8.03615338644117,2.5722,90
"41",2018-08-04 10:00:00,NA,NA,NA,NA,6.81034227261547,2.5722,110
"42",2018-08-04 11:00:00,NA,NA,NA,NA,5.8982354563036,2.05776,100
"43",2018-08-04 12:00:00,NA,NA,NA,NA,5.89741901427704,4.11552,110
"44",2018-08-04 13:00:00,NA,NA,NA,NA,6.09758940936916,4.62996,110
"45",2018-08-04 14:00:00,NA,NA,NA,NA,5.76799933717051,5.1444,90
"46",2018-08-04 15:00:00,NA,NA,NA,NA,5.53128201050511,5.65884,90
"47",2018-08-04 16:00:00,NA,NA,NA,NA,4.70237985151283,5.1444,80
"48",2018-08-04 17:00:00,NA,NA,NA,NA,3.61164363008985,5.65884,70
"49",2018-08-04 18:00:00,NA,NA,NA,NA,3.25890367669213,5.65884,70
"50",2018-08-04 19:00:00,NA,NA,NA,NA,3.01923401712997,5.65884,90
"51",2018-08-04 20:00:00,NA,NA,NA,NA,2.90148864378197,4.62996,80
"52",2018-08-04 21:00:00,NA,NA,NA,NA,2.66291714739067,5.1444,70
"53",2018-08-04 22:00:00,NA,NA,NA,NA,2.72090512155486,6.17328,90
"54",2018-08-04 23:00:00,NA,NA,NA,NA,2.21648680458393,5.65884,60
