"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2018-07-28 18:00:00,NA,NA,NA,NA,0.941794405819302,4.11552,110
"2",2018-07-28 19:00:00,NA,NA,NA,NA,0.280389254023646,0,0
"3",2018-07-28 20:00:00,NA,NA,NA,NA,0.688407693710703,3.60108,110
"4",2018-07-28 21:00:00,NA,NA,NA,NA,1.28929368718639,5.1444,110
"5",2018-07-28 22:00:00,NA,NA,NA,NA,1.91766671656574,4.11552,120
"6",2018-07-28 23:00:00,NA,NA,NA,NA,2.420465563267,2.05776,150
"7",2018-07-29 00:00:00,NA,NA,NA,NA,2.88721710858032,2.05776,160
"8",2018-07-29 01:00:00,NA,NA,NA,NA,3.33069233360733,3.08664,150
"9",2018-07-29 02:00:00,NA,NA,NA,NA,2.95336636940842,0,0
"10",2018-07-29 03:00:00,NA,NA,NA,NA,2.95336636940842,0,0
"11",2018-07-29 04:00:00,NA,NA,NA,NA,3.79406572879051,2.05776,130
"12",2018-07-29 05:00:00,NA,NA,NA,NA,4.36368443068103,3.08664,150
"13",2018-07-29 06:00:00,NA,NA,NA,NA,4.17564381473029,2.05776,170
"14",2018-07-29 07:00:00,NA,NA,NA,NA,3.92002372473736,1.54332,290
"15",2018-07-29 08:00:00,NA,NA,NA,NA,3.27692762570979,0,0
"16",2018-07-29 09:00:00,NA,NA,NA,NA,2.48724585254699,1.54332,240
"17",2018-07-29 10:00:00,NA,NA,NA,NA,1.76181763816149,0,0
"18",2018-07-29 11:00:00,NA,NA,NA,NA,1.46014015119224,1.54332,90
"19",2018-07-29 12:00:00,NA,NA,NA,NA,1.29192556668485,1.54332,120
"20",2018-07-29 13:00:00,NA,NA,NA,NA,1.05773694768054,2.05776,130
"21",2018-07-29 14:00:00,NA,NA,NA,NA,1.52793047000184,3.08664,120
"22",2018-07-29 15:00:00,NA,NA,NA,NA,1.80393087939256,2.5722,100
"23",2018-07-29 16:00:00,NA,NA,NA,NA,2.08041945087227,4.62996,110
"24",2018-07-29 17:00:00,NA,NA,NA,NA,2.62062042923846,5.65884,140
"25",2018-07-29 18:00:00,NA,NA,NA,NA,2.85862700458983,3.08664,150
"26",2018-07-29 19:00:00,NA,NA,NA,NA,4.87029674376441,6.68772,140
"27",2018-07-29 20:00:00,NA,NA,NA,NA,6.05785041137928,4.11552,180
"28",2018-07-29 21:00:00,NA,NA,NA,NA,5.9630836170076,0,0
"29",2018-07-29 22:00:00,NA,NA,NA,NA,7.02036304150561,3.60108,180
"30",2018-07-29 23:00:00,NA,NA,NA,NA,7.49780907479969,3.08664,210
"31",2018-07-30 00:00:00,NA,NA,NA,NA,7.79690752432021,2.05776,170
"32",2018-07-30 01:00:00,NA,NA,NA,NA,7.85281702737326,2.05776,160
"33",2018-07-30 02:00:00,NA,NA,NA,NA,7.56293963101385,1.54332,170
"34",2018-07-30 03:00:00,NA,NA,NA,NA,7.4258552843589,1.54332,210
"35",2018-07-30 04:00:00,NA,NA,NA,NA,6.91417931580347,1.54332,160
"36",2018-07-30 05:00:00,NA,NA,NA,NA,5.61651111277284,1.54332,190
"37",2018-07-30 06:00:00,NA,NA,NA,NA,5.30490373994466,2.05776,170
