"runtime","validtime","fcsthour","member","u","v","wndrun_u","wndrun_v","setup","setup_error"
"2017-09-27 18:00:00","2017-10-02 06:00:00",108,"gec00",-4.56368755683372,1.88437447390232,-2.73124966134631,3.69566032438131,15.1738958940242,NA
"2017-09-27 18:00:00","2017-10-02 09:00:00",111,"gec00",-4.25869458900296,1.86587830323444,-3.98746003111648,3.00064367271272,14.1851309304647,NA
"2017-09-27 18:00:00","2017-10-02 12:00:00",114,"gec00",-4.15740054688575,2.39942223418787,-4.45001655782501,2.42785842531941,12.4991822875434,NA
"2017-09-27 18:00:00","2017-10-02 15:00:00",117,"gec00",-5.24360899807091,3.21634507786539,-4.55584792269834,2.3415050222975,12.1397442930661,NA
"2017-09-27 18:00:00","2017-10-02 18:00:00",120,"gec00",-6.85076686880544,3.03160153111109,-5.12761775069127,2.6283117865997,14.4832128626379,NA
"2017-09-27 18:00:00","2017-10-02 21:00:00",123,"gec00",-7.13412427174981,3.46468124475368,-5.84647517137798,3.02801252197951,17.6908782181322,NA
"2017-09-27 18:00:00","2017-10-03 00:00:00",126,"gec00",-7.22662278628005,1.47017734569085,-6.61378073122655,2.79570129985525,18.2371520204453,NA
"2017-09-27 18:00:00","2017-10-03 03:00:00",129,"gec00",-7.45822276117897,2.86463076956065,-7.16743417200357,2.70777272277907,19.020592349683,NA
"2017-09-27 18:00:00","2017-09-28 03:00:00",9,"gep01",-1.51261142075672,1.21618612046184,-2.35255924656897,0.126162740901569,1.5572801409348,-0.464854119046527
"2017-09-27 18:00:00","2017-09-28 06:00:00",12,"gep01",-0.82148613428889,1.17311773566928,-1.90214217077582,0.889611248125324,3.03684590481229,1.55983734226613
"2017-09-27 18:00:00","2017-09-28 09:00:00",15,"gep01",0.126970127996304,-0.21708806642239,-1.17422328181986,0.880191400093265,2.26203712536563,1.03307198446231
"2017-09-27 18:00:00","2017-09-28 12:00:00",18,"gep01",0.222650218582246,-1.45167104252846,-0.496119302116765,0.180136186795067,0.334031292480622,-0.411900103144105
"2017-09-27 18:00:00","2017-09-28 15:00:00",21,"gep01",-1.20687047289948,-1.80334865115112,-0.419684065152455,-0.574747506108173,-0.383304966465569,-0.403540911200192
"2017-09-27 18:00:00","2017-09-28 18:00:00",24,"gep01",-3.41336078527533,-1.14416580193561,-1.06765272789906,-1.1540683905094,-0.90334419909666,-0.879958831346531
"2017-09-27 18:00:00","2017-09-28 21:00:00",27,"gep01",-4.37001981202317,-0.924003529039647,-2.19190021290393,-1.33079725616371,-0.449071284158711,-0.294722966282274
"2017-09-27 18:00:00","2017-09-29 00:00:00",30,"gep01",-4.09986352263654,-0.144283018975586,-3.27252864820863,-1.00395025027549,0.221167965023236,0.172652988192071
"2017-09-27 18:00:00","2017-09-29 03:00:00",33,"gep01",-3.65368194881283,0.234169252361885,-3.88423151718697,-0.49457077439724,1.56175273677029,0.876892412018957
"2017-09-27 18:00:00","2017-09-29 06:00:00",36,"gep01",-2.47723080447374,-0.0212141270043258,-3.65019902198657,-0.213832855664418,2.01304885241171,1.02884227697368
"2017-09-27 18:00:00","2017-09-29 09:00:00",39,"gep01",-1.32138909033871,-1.72781177561956,-2.88804134156546,-0.414784917309397,0.904001283876748,-0.994883432334902
"2017-09-27 18:00:00","2017-09-29 12:00:00",42,"gep01",-1.5529442335573,-3.62269370454348,-2.25131151929564,-1.28438758870137,-0.387144345994071,-0.786765718739539
"2017-09-27 18:00:00","2017-09-29 15:00:00",45,"gep01",-3.18735288395035,-5.06030874241954,-2.13472925308003,-2.60800708739673,-3.46681591661594,-3.42463531573352
"2017-09-27 18:00:00","2017-09-29 18:00:00",48,"gep01",-4.42966771079468,-5.14475924727882,-2.62283847966026,-3.88889336746535,-7.01916850382851,NA
"2017-09-27 18:00:00","2017-09-29 21:00:00",51,"gep01",-4.04914352986596,-5.33696947141511,-3.30477708954207,-4.79118279141424,-9.33323159574772,NA
"2017-09-27 18:00:00","2017-09-30 00:00:00",54,"gep01",-2.07397949864949,-4.30003765575939,-3.43503590581512,-4.96051877921821,-9.85110987285979,NA
"2017-09-27 18:00:00","2017-09-30 03:00:00",57,"gep01",-0.147579527985787,-4.2589717215198,-2.67509256682398,-4.76018452399328,-10.4878555163718,NA
"2017-09-27 18:00:00","2017-09-30 06:00:00",60,"gep01",2.1242997364008,-3.99108157120677,-1.03660070502511,-4.47176510497527,-11.9132454310437,NA
"2017-09-27 18:00:00","2017-09-30 09:00:00",63,"gep01",3.64454750823241,-3.93036058381545,0.886822054499483,-4.12011288307535,-13.7112534606462,NA
"2017-09-27 18:00:00","2017-09-30 12:00:00",66,"gep01",3.67009457188117,-4.45485045188255,2.32284057213215,-4.15881608210614,-16.5987545319687,NA
"2017-09-27 18:00:00","2017-09-30 15:00:00",69,"gep01",1.18190732700185,-6.40977737369131,2.65521228587906,-4.69651749514902,-20.007060501214,NA
"2017-09-27 18:00:00","2017-09-30 18:00:00",72,"gep01",0.162847549850087,-5.89136936810461,2.16484923924138,-5.17158944437348,-21.4608085301946,NA
"2017-09-27 18:00:00","2017-09-30 21:00:00",75,"gep01",0.0178628955060382,-6.20916474940832,1.25817808605979,-5.7412904857717,-22.5816237981751,NA
"2017-09-27 18:00:00","2017-10-01 00:00:00",78,"gep01",1.78301949203556,-4.64017735030536,0.786409316098384,-5.7876222103774,-21.9007269755234,NA
"2017-09-27 18:00:00","2017-10-01 03:00:00",81,"gep01",3.36263064964777,-3.60161938735883,1.33159014675986,-5.08558271379428,-19.3123259601114,NA
"2017-09-27 18:00:00","2017-10-01 06:00:00",84,"gep01",4.29937795995519,-0.299320838309052,2.36572274928614,-3.68757058134539,-14.3850466931316,NA
"2017-09-27 18:00:00","2017-10-01 09:00:00",87,"gep01",3.37349954551428,2.55251750599485,3.2046319117882,-1.4971500174946,-6.63894502562913,NA
"2017-09-27 18:00:00","2017-10-01 12:00:00",90,"gep01",0.41202290086022,5.1485310882425,2.86188276399437,0.950027092142367,-0.124865983955789,NA
"2017-09-27 18:00:00","2017-10-01 15:00:00",93,"gep01",-2.9397894771302,6.4990600018747,1.28627773229987,3.47519693945075,7.48797162312272,NA
"2017-09-27 18:00:00","2017-10-01 18:00:00",96,"gep01",-6.98614531580591,5.36393134819553,-1.5351030866404,4.89100998607689,18.6893433478883,NA
"2017-09-27 18:00:00","2017-10-01 21:00:00",99,"gep01",-8.22295852261871,4.89418462332876,-4.43421760367365,5.47642676541037,28.1681591508786,NA
"2017-09-27 18:00:00","2017-10-02 00:00:00",102,"gep01",-6.87792858445213,3.5181000803199,-6.25670547500174,5.06881901342972,29.9874156965031,NA
"2017-09-27 18:00:00","2017-10-02 03:00:00",105,"gep01",-6.15437573194249,1.38889261695831,-7.06035203870481,3.79127716720063,24.3037801207537,NA
"2017-09-27 18:00:00","2017-10-02 06:00:00",108,"gep01",-5.87925887559557,1.12287384807011,-6.78363042865222,2.73101279216927,18.2413958989727,NA
"2017-09-27 18:00:00","2017-10-02 09:00:00",111,"gep01",-4.39351610161954,-0.491627920877444,-5.82626982340243,1.38455965611772,10.0843806766862,NA
"2017-09-27 18:00:00","2017-10-02 12:00:00",114,"gep01",-4.57521975535848,0.876453334181918,-5.25059261612902,0.724147969583223,6.80372121993922,NA
"2017-09-27 18:00:00","2017-10-02 15:00:00",117,"gep01",-6.81191224846572,1.05839141406617,-5.41497674525983,0.641522668860188,6.77130801999293,NA
"2017-09-27 18:00:00","2017-10-02 18:00:00",120,"gep01",-7.43756823587515,0.658035258995332,-5.80455408532972,0.525313021591494,6.76465328105853,NA
"2017-09-27 18:00:00","2017-10-02 21:00:00",123,"gep01",-7.56991876453721,0.0181903807546651,-6.59865475105914,0.652767596999521,8.64289048956532,NA
"2017-09-27 18:00:00","2017-10-03 00:00:00",126,"gep01",-7.53562384151409,0.329349019479243,-7.33875577259804,0.515991518323853,9.0908742882704,NA
"2017-09-27 18:00:00","2017-10-03 03:00:00",129,"gep01",-7.78732358623628,0.366652645585545,-7.58260860704068,0.343056826203696,9.00563772482729,NA
"2017-09-27 18:00:00","2017-09-28 03:00:00",9,"gep02",-1.22995994089071,1.28369939153835,-2.01069633230829,0.119592785198774,1.23109187892885,-0.79104238105248
"2017-09-27 18:00:00","2017-09-28 06:00:00",12,"gep02",-0.693947627237667,1.03047796530354,-1.69445992450594,0.721726200381664,2.36910646148431,0.892097898938151
"2017-09-27 18:00:00","2017-09-28 09:00:00",15,"gep02",0.193366682986304,0.0658032636169977,-1.03035570399344,0.95915332450436,2.31507221697327,1.08610707606995
"2017-09-27 18:00:00","2017-09-28 12:00:00",18,"gep02",0.436631422175794,-1.56149237531664,-0.32347736574157,0.204622061285562,0.275786828385433,-0.470144567239294
"2017-09-27 18:00:00","2017-09-28 15:00:00",21,"gep02",-0.902707568357149,-2.32942696751515,-0.241664272608179,-0.698659528477813,-0.682573993285539,-0.702809938020162
"2017-09-27 18:00:00","2017-09-28 18:00:00",24,"gep02",-2.8429678936597,-2.01897968117421,-0.778919339213688,-1.46102394009725,-1.80654542894566,-1.78316006119553
"2017-09-27 18:00:00","2017-09-28 21:00:00",27,"gep02",-4.01089747535238,-0.91682175178601,-1.82998537879836,-1.706680193948,-1.42566134586081,-1.27131302798437
"2017-09-27 18:00:00","2017-09-29 00:00:00",30,"gep02",-3.73321158671161,0.0013486721198943,-2.87244613102021,-1.31596993208887,-0.140155634108162,-0.188670610939326
"2017-09-27 18:00:00","2017-09-29 03:00:00",33,"gep02",-3.50181939915513,-0.0583193871922531,-3.52222408871971,-0.748193037008145,0.734939297477938,0.0500789727266014
"2017-09-27 18:00:00","2017-09-29 06:00:00",36,"gep02",-2.60310961215294,-0.143426686395209,-3.46225951834301,-0.279304788313394,1.57753608071616,0.593329505278131
"2017-09-27 18:00:00","2017-09-29 09:00:00",39,"gep02",-1.73070970571969,-1.15149202210813,-2.89221257593484,-0.337972355893924,1.00156536490974,-0.897319351301907
"2017-09-27 18:00:00","2017-09-29 12:00:00",42,"gep02",-1.85636248001384,-2.8809577789669,-2.4230002992604,-1.05854896866562,-0.0653875045517346,-0.465008877297202
"2017-09-27 18:00:00","2017-09-29 15:00:00",45,"gep02",-3.11496345649546,-3.52108853624044,-2.32628631359548,-1.92424125592767,-1.52288756020513,-1.48070695932271
"2017-09-27 18:00:00","2017-09-29 18:00:00",48,"gep02",-4.6800495867779,-4.67114615146839,-2.84552130725172,-3.05617112219596,-3.91026419885356,NA
"2017-09-27 18:00:00","2017-09-29 21:00:00",51,"gep02",-5.04799453150282,-6.04860671693199,-3.6748425136975,-4.28044979590193,-6.81897239766911,NA
"2017-09-27 18:00:00","2017-09-30 00:00:00",54,"gep02",-3.5686433682257,-5.70867798176621,-4.10291273575047,-4.98737984660176,-9.1959300940553,NA
"2017-09-27 18:00:00","2017-09-30 03:00:00",57,"gep02",-2.06984087877213,-4.80274625743377,-3.84163209131964,-5.30779427690009,-10.7079515652764,NA
"2017-09-27 18:00:00","2017-09-30 06:00:00",60,"gep02",0.0759660855552377,-5.36713893875872,-2.65262817323635,-5.48179247372267,-13.5192581152074,NA
"2017-09-27 18:00:00","2017-09-30 09:00:00",63,"gep02",1.82298962944885,-4.80001317858077,-0.934882132998436,-5.16964408913487,-15.3478858522748,NA
"2017-09-27 18:00:00","2017-09-30 12:00:00",66,"gep02",3.38859774819739,-4.13244344086726,0.804428146107337,-4.77558545391013,-16.7271643484335,NA
"2017-09-27 18:00:00","2017-09-30 15:00:00",69,"gep02",2.57581702661641,-5.08967239229014,1.96584262245447,-4.84731698762422,-19.3497884679668,NA
"2017-09-27 18:00:00","2017-09-30 18:00:00",72,"gep02",0.928581381947062,-4.83307149518326,2.17899644655243,-4.71380012673036,-19.0870905686701,NA
"2017-09-27 18:00:00","2017-09-30 21:00:00",75,"gep02",-0.400621333704326,-5.54256488413233,1.62309370576413,-4.89943805311825,-18.9153935329135,NA
"2017-09-27 18:00:00","2017-10-01 00:00:00",78,"gep02",-0.56797762004,-5.70632848900228,0.633949863704786,-5.292909315152,-18.9717274091462,NA
"2017-09-27 18:00:00","2017-10-01 03:00:00",81,"gep02",-0.857711031506281,-5.64861260936575,-0.224432150825886,-5.43264436942091,-18.0214094624312,NA
"2017-09-27 18:00:00","2017-10-01 06:00:00",84,"gep02",-0.611839065066214,-5.53023352725227,-0.609537262579205,-5.60693487743816,-18.1125679777774,NA
"2017-09-27 18:00:00","2017-10-01 09:00:00",87,"gep02",-0.944599327934558,-6.91160922542659,-0.745531761136763,-5.94919596276172,-19.5792318842756,NA
"2017-09-27 18:00:00","2017-10-01 12:00:00",90,"gep02",-2.18492383307291,-7.66151440728178,-1.14976831439499,-6.4379924423316,-21.3171017632787,NA
"2017-09-27 18:00:00","2017-10-01 15:00:00",93,"gep02",-4.90840034144687,-8.82709988599568,-2.16244064188014,-7.23261426148908,-23.2533260607904,NA
"2017-09-27 18:00:00","2017-10-01 18:00:00",96,"gep02",-5.33249415716215,-8.89206591560399,-3.34260441490412,-8.07307235857701,-25.8445873180491,NA
"2017-09-27 18:00:00","2017-10-01 21:00:00",99,"gep02",-4.95264217433945,-8.74700587902606,-4.34461512650535,-8.53192152197688,-25.8883661253273,NA
"2017-09-27 18:00:00","2017-10-02 00:00:00",102,"gep02",-3.33800800614544,-7.7100862367383,-4.63288616977348,-8.54406447934101,-25.6940627964421,NA
"2017-09-27 18:00:00","2017-10-02 03:00:00",105,"gep02",-2.45522013342782,-7.32484324965332,-4.01959111776871,-8.16850032025542,-24.7106601131608,NA
"2017-09-27 18:00:00","2017-10-02 06:00:00",108,"gep02",-1.62028255642947,-6.30886934137354,-3.09153821758555,-7.52270117669781,-23.2094140828034,NA
"2017-09-27 18:00:00","2017-10-02 09:00:00",111,"gep02",-0.964892891514526,-5.74441065937122,-2.09460089687931,-6.7720523717841,-21.1589166927367,NA
"2017-09-27 18:00:00","2017-10-02 12:00:00",114,"gep02",-0.27144915352195,-3.27304356226355,-1.32796118372344,-5.66279170316541,-16.9920552898405,NA
"2017-09-27 18:00:00","2017-10-02 15:00:00",117,"gep02",-2.70599711522985,0.508494883266501,-1.39065542917395,-3.70445716993545,-8.07024388816168,NA
"2017-09-27 18:00:00","2017-10-02 18:00:00",120,"gep02",-4.27536863253795,4.48433283340474,-2.05442694820107,-1.00615662624088,-0.125175143731546,NA
"2017-09-27 18:00:00","2017-10-02 21:00:00",123,"gep02",-6.92958919479559,2.49828924222629,-3.54560102402133,1.0545183491585,5.64240822488726,NA
"2017-09-27 18:00:00","2017-10-03 00:00:00",126,"gep02",-7.12033104292827,0.839289417590695,-5.25782149637292,2.08260159412206,12.4055722429995,NA
"2017-09-27 18:00:00","2017-10-03 03:00:00",129,"gep02",-7.20359052406178,0.846566667613244,-6.3822198485809,2.16711954020874,14.7899540529158,NA
"2017-09-27 18:00:00","2017-09-28 03:00:00",9,"gep03",-1.42787050011817,1.37076561272236,-1.4474058558758,0.110964659149592,0.796819650301611,-1.22531460967971
"2017-09-27 18:00:00","2017-09-28 06:00:00",12,"gep03",-0.472950430650245,1.20624248023051,-1.27066813207803,0.585744146793213,1.65171604748179,0.174707484935625
"2017-09-27 18:00:00","2017-09-28 09:00:00",15,"gep03",0.276555519627869,0.364635069782081,-0.959694888984494,1.00315058203777,2.34825953968772,1.1192943987844
"2017-09-27 18:00:00","2017-09-28 12:00:00",18,"gep03",0.618958701523743,-0.842869781015913,-0.251326677404201,0.52469334542976,0.714392154506737,-0.0315392411179891
"2017-09-27 18:00:00","2017-09-28 15:00:00",21,"gep03",-0.32373084488995,-1.40423296637289,0.0247082364028542,-0.169056299344053,-0.109567279101812,-0.129803223836435
"2017-09-27 18:00:00","2017-09-28 18:00:00",24,"gep03",-2.21727208358942,-1.28578229576856,-0.41137217683194,-0.792062493343821,-0.73682208699396,-0.713436719243831
"2017-09-27 18:00:00","2017-09-28 21:00:00",27,"gep03",-3.74276427347621,-0.344607482836555,-1.41620212510796,-0.96937313149848,-0.36849388106303,-0.214145563186593
"2017-09-27 18:00:00","2017-09-29 00:00:00",30,"gep03",-3.44601838296074,0.890961522287942,-2.43244639622908,-0.535915305672516,0.422818974479012,0.374303997647847
"2017-09-27 18:00:00","2017-09-29 03:00:00",33,"gep03",-2.52850434984453,1.3680986545504,-2.98363977246773,0.157167599558307,2.22404014761278,1.53917982286144
"2017-09-27 18:00:00","2017-09-29 06:00:00",36,"gep03",-1.48154427823626,0.902544891907205,-2.79970782112944,0.704249396477248,3.50423855482384,2.52003197938582
"2017-09-27 18:00:00","2017-09-29 09:00:00",39,"gep03",-1.04748800820734,0.0165671138544248,-2.12588875481222,0.794543045649993,2.97831421898987,1.07942950277822
"2017-09-27 18:00:00","2017-09-29 12:00:00",42,"gep03",-1.42786783924985,-1.49985702667128,-1.6213511188845,0.196838408410187,1.10999015436675,0.710368781621281
"2017-09-27 18:00:00","2017-09-29 15:00:00",45,"gep03",-2.99640695266118,-1.70933524185815,-1.73832676958866,-0.57252006569195,0.0590414750821419,0.101222075964565
"2017-09-27 18:00:00","2017-09-29 18:00:00",48,"gep03",-4.21073578363145,-1.67594610114931,-2.42062464593745,-1.21714281395608,-0.217155595229147,NA
"2017-09-27 18:00:00","2017-09-29 21:00:00",51,"gep03",-4.93678304437336,-2.28239344388725,-3.39294840497896,-1.7918829533915,-0.468729597496289,NA
"2017-09-27 18:00:00","2017-09-30 00:00:00",54,"gep03",-4.22175406545116,-2.35798739412531,-4.09141996152929,-2.006415545255,-0.351932419492732,NA
"2017-09-27 18:00:00","2017-09-30 03:00:00",57,"gep03",-4.32259052373754,-2.69258467778187,-4.42296585429838,-2.25222790423593,-0.538427596736941,NA
"2017-09-27 18:00:00","2017-09-30 06:00:00",60,"gep03",-2.44089806121845,-3.17933983254652,-3.98050642369513,-2.62807633708524,-1.51027597876738,NA
"2017-09-27 18:00:00","2017-09-30 09:00:00",63,"gep03",0.618133076086926,-5.00240241207459,-2.59177739358006,-3.30807857913207,-5.05057799525263,NA
"2017-09-27 18:00:00","2017-09-30 12:00:00",66,"gep03",2.39519537457158,-5.79504762863291,-0.937540033574371,-4.16734363775897,-10.6938422466261,NA
"2017-09-27 18:00:00","2017-09-30 15:00:00",69,"gep03",0.368530033346932,-6.90112271601239,0.235240105696747,-5.2194781473166,-17.8482513016775,NA
"2017-09-27 18:00:00","2017-09-30 18:00:00",72,"gep03",-0.205102704176451,-6.51700723795702,0.794188944957247,-6.05389499866923,-23.2560506637443,NA
"2017-09-27 18:00:00","2017-09-30 21:00:00",75,"gep03",-1.4651516690492,-6.30990458430122,0.273367758673215,-6.38077054172589,-23.9054997779101,NA
"2017-09-27 18:00:00","2017-10-01 00:00:00",78,"gep03",-0.838131773486862,-5.47340971621915,-0.534964028341395,-6.30036106362244,-21.7887899937646,NA
"2017-09-27 18:00:00","2017-10-01 03:00:00",81,"gep03",-0.363436780193224,-6.51622178049253,-0.717955731726434,-6.20413582974248,-20.8155421412169,NA
"2017-09-27 18:00:00","2017-10-01 06:00:00",84,"gep03",0.0864446765547934,-5.81919511768739,-0.645068886543623,-6.02968279967507,-20.1935827137976,NA
"2017-09-27 18:00:00","2017-10-01 09:00:00",87,"gep03",0.858819069911302,-4.53214042248156,-0.0640762018034977,-5.58524175922016,-18.973006252007,NA
"2017-09-27 18:00:00","2017-10-01 12:00:00",90,"gep03",2.93369103286006,-3.31865904053164,0.878879499783233,-5.04655409029828,-18.1967421177572,NA
"2017-09-27 18:00:00","2017-10-01 15:00:00",93,"gep03",2.27246056509005,-2.77455391762246,1.53785383610405,-4.11113712458076,-14.874374707795,NA
"2017-09-27 18:00:00","2017-10-01 18:00:00",96,"gep03",1.10897896216915,1.03178292727736,1.79348740750764,-2.39839261333958,-7.92700467540232,NA
"2017-09-27 18:00:00","2017-10-01 21:00:00",99,"gep03",0.322048751037437,4.01533920007522,1.65929482778917,-0.26152270770038,-1.27031579474783,NA
"2017-09-27 18:00:00","2017-10-02 00:00:00",102,"gep03",-2.68189390286563,5.24954520794171,0.255398593857752,1.88052835441796,3.43650501354121,NA
"2017-09-27 18:00:00","2017-10-02 03:00:00",105,"gep03",-5.19347190294607,5.97275533491728,-1.61108452315128,4.06735566755289,14.8001471339027,NA
"2017-09-27 18:00:00","2017-10-02 06:00:00",108,"gep03",-4.83755333812044,3.71066565769629,-3.09771759822368,4.73707635015762,21.122696815159,NA
"2017-09-27 18:00:00","2017-10-02 09:00:00",111,"gep03",-4.39819276576855,1.79587409596916,-4.27777797742517,4.18221007413111,20.5324020921485,NA
"2017-09-27 18:00:00","2017-10-02 12:00:00",114,"gep03",-4.73671683397978,1.9625013109562,-4.79148371020371,3.36044909988473,17.4229340147428,NA
"2017-09-27 18:00:00","2017-10-02 15:00:00",117,"gep03",-5.77062155764123,3.24803812359314,-4.9357711238775,2.6792697970537,14.2580052358151,NA
"2017-09-27 18:00:00","2017-10-02 18:00:00",120,"gep03",-7.11864897745656,3.42590812833464,-5.50604503371153,2.60808041471328,15.0079251519017,NA
"2017-09-27 18:00:00","2017-10-02 21:00:00",123,"gep03",-8.06779995932748,2.820709867548,-6.42344683210126,2.864289357608,18.1488263145666,NA
"2017-09-27 18:00:00","2017-10-03 00:00:00",126,"gep03",-6.2127794615448,2.45932075234846,-6.79246248899252,2.98849421795606,19.6700059258611,NA
"2017-09-27 18:00:00","2017-10-03 03:00:00",129,"gep03",-5.74761788879127,1.1516692275879,-6.78671157178003,2.46440199395475,16.9006565875283,NA
"2017-09-27 18:00:00","2017-09-28 03:00:00",9,"gep04",-1.08069901312011,1.3648142926843,-1.97365343340818,0.655801863360664,2.45701647250028,0.434882212518953
"2017-09-27 18:00:00","2017-09-28 06:00:00",12,"gep04",-0.704142920799113,1.30955542170578,-1.61955253701425,1.08376114707365,3.28893032409924,1.81192176155308
"2017-09-27 18:00:00","2017-09-28 09:00:00",15,"gep04",-0.522039643654628,0.135536313392867,-1.13823245232141,1.06484769210261,2.69733812773158,1.46837298682827
"2017-09-27 18:00:00","2017-09-28 12:00:00",18,"gep04",-0.662596948797029,-1.33204572285406,-0.74236963159272,0.369465076232222,0.772252967118441,0.0263215714937146
"2017-09-27 18:00:00","2017-09-28 15:00:00",21,"gep04",-1.71625698357585,-2.22954530562782,-0.901259124206655,-0.529124823345808,-0.0991240721945204,-0.119360016929143
