"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2020-03-08 18:00:00,NA,NA,NA,NA,-0.239250624744291,7.7166,70
"2",2020-03-08 19:00:00,NA,NA,NA,NA,-0.573151974274383,7.7166,60
"3",2020-03-08 20:00:00,NA,NA,NA,NA,-0.138857502440707,8.23104,80
"4",2020-03-08 21:00:00,NA,NA,NA,NA,-0.138592726455655,7.7166,70
"5",2020-03-08 22:00:00,NA,NA,NA,NA,-0.388120627782153,5.65884,50
"6",2020-03-08 23:00:00,NA,NA,NA,NA,-0.137362030317973,6.17328,80
"7",2020-03-09 00:00:00,NA,NA,NA,NA,-0.241570878167267,6.17328,70
"8",2020-03-09 01:00:00,NA,NA,NA,NA,-0.240349939896249,6.17328,70
"9",2020-03-09 02:00:00,NA,NA,NA,NA,-0.0886980856039896,4.62996,70
"10",2020-03-09 03:00:00,NA,NA,NA,NA,0.00278788429068109,3.60108,80
"11",2020-03-09 04:00:00,NA,NA,NA,NA,0.133972709755772,6.68772,80
"12",2020-03-09 05:00:00,NA,NA,NA,NA,-0.00817923326027273,5.1444,60
"13",2020-03-09 06:00:00,NA,NA,NA,NA,0.0987888128331802,4.62996,80
"14",2020-03-09 07:00:00,NA,NA,NA,NA,0.959775507837929,7.7166,110
"15",2020-03-09 08:00:00,NA,NA,NA,NA,1.33203958851043,6.17328,100
"16",2020-03-09 09:00:00,NA,NA,NA,NA,1.70835177943523,5.65884,100
"17",2020-03-09 10:00:00,NA,NA,NA,NA,2.70232427596273,4.62996,90
"18",2020-03-09 11:00:00,NA,NA,NA,NA,2.66802059228083,5.65884,90
"19",2020-03-09 12:00:00,NA,NA,NA,NA,3.26285139768146,6.68772,90
"20",2020-03-09 13:00:00,NA,NA,NA,NA,3.60829545913685,6.68772,80
"21",2020-03-09 14:00:00,NA,NA,NA,NA,4.01229845119037,5.65884,80
"22",2020-03-09 15:00:00,NA,NA,NA,NA,5.23054365815323,9.25992,100
"23",2020-03-09 16:00:00,NA,NA,NA,NA,6.0833424360804,7.7166,100
"24",2020-03-09 17:00:00,NA,NA,NA,NA,7.80693418145781,8.23104,100
"25",2020-03-09 18:00:00,NA,NA,NA,NA,8.41425685518983,5.65884,100
"26",2020-03-09 19:00:00,NA,NA,NA,NA,7.78548554581125,6.17328,100
"27",2020-03-09 20:00:00,NA,NA,NA,NA,7.94249564819429,7.20216,100
"28",2020-03-09 21:00:00,NA,NA,NA,NA,8.02139290150809,6.17328,100
"29",2020-03-09 22:00:00,NA,NA,NA,NA,8.34004531258532,6.68772,100
"30",2020-03-09 23:00:00,NA,NA,NA,NA,9.21410748421128,5.65884,110
"31",2020-03-10 00:00:00,NA,NA,NA,NA,9.46739044007842,5.65884,110
"32",2020-03-10 01:00:00,NA,NA,NA,NA,10.6581381848134,5.65884,110
"33",2020-03-10 02:00:00,NA,NA,NA,NA,11.4696178149719,5.1444,120
"34",2020-03-10 03:00:00,NA,NA,NA,NA,10.8665600977171,4.62996,110
"35",2020-03-10 04:00:00,NA,NA,NA,NA,10.6540690131189,3.08664,160
"36",2020-03-10 05:00:00,NA,NA,NA,NA,9.5861909753456,3.60108,100
"37",2020-03-10 06:00:00,NA,NA,NA,NA,9.07960159781336,2.05776,110
"38",2020-03-10 07:00:00,NA,NA,NA,NA,8.21314259044116,2.5722,80
"39",2020-03-10 08:00:00,NA,NA,NA,NA,7.43510453226775,3.60108,100
"40",2020-03-10 09:00:00,NA,NA,NA,NA,7.46463323965838,4.11552,110
"41",2020-03-10 10:00:00,NA,NA,NA,NA,6.94889549463821,2.5722,130
"42",2020-03-10 11:00:00,NA,NA,NA,NA,6.04502549208046,2.5722,90
"43",2020-03-10 12:00:00,NA,NA,NA,NA,5.43541494464283,3.60108,100
"44",2020-03-10 13:00:00,NA,NA,NA,NA,4.86394172581605,4.62996,90
"45",2020-03-10 14:00:00,NA,NA,NA,NA,4.91459776690404,6.17328,110
"46",2020-03-10 15:00:00,NA,NA,NA,NA,5.00909695814695,5.1444,110
"47",2020-03-10 16:00:00,NA,NA,NA,NA,5.79117002383968,7.20216,120
"48",2020-03-10 17:00:00,NA,NA,NA,NA,6.38188371893732,4.62996,120
"49",2020-03-10 18:00:00,NA,NA,NA,NA,7.33458947039671,5.65884,120
"50",2020-03-10 19:00:00,NA,NA,NA,NA,8.57672914670211,5.65884,120
"51",2020-03-10 20:00:00,NA,NA,NA,NA,9.4818408423692,6.17328,110
"52",2020-03-10 21:00:00,NA,NA,NA,NA,9.74180576603568,5.1444,110
"53",2020-03-10 22:00:00,NA,NA,NA,NA,9.82909660198243,5.1444,100
"54",2020-03-10 23:00:00,NA,NA,NA,NA,10.804839560873,4.11552,130
"55",2020-03-11 00:00:00,NA,NA,NA,NA,11.1128315922708,2.5722,130
"56",2020-03-11 01:00:00,NA,NA,NA,NA,11.2127395838287,2.5722,120
"57",2020-03-11 02:00:00,NA,NA,NA,NA,10.3996269199734,2.5722,140
"58",2020-03-11 03:00:00,NA,NA,NA,NA,9.77564739598503,2.05776,120
"59",2020-03-11 04:00:00,NA,NA,NA,NA,8.38654591558567,1.54332,140
"60",2020-03-11 05:00:00,NA,NA,NA,NA,7.00536141974104,0,0
"61",2020-03-11 06:00:00,NA,NA,NA,NA,5.63020518203197,0,0
"62",2020-03-11 07:00:00,NA,NA,NA,NA,3.97601124703965,2.05776,30
"63",2020-03-11 08:00:00,NA,NA,NA,NA,2.90558468864497,0,0
"64",2020-03-11 09:00:00,NA,NA,NA,NA,1.83542726114415,1.54332,300
"65",2020-03-11 10:00:00,NA,NA,NA,NA,1.18534922374391,1.54332,270
"66",2020-03-11 11:00:00,NA,NA,NA,NA,0.570232152681377,0,0
"67",2020-03-11 12:00:00,NA,NA,NA,NA,0.256828805021205,0,0
"68",2020-03-11 13:00:00,NA,NA,NA,NA,-0.0952714418240313,2.05776,320
"69",2020-03-11 14:00:00,NA,NA,NA,NA,-0.213618368976421,0,0
"70",2020-03-11 15:00:00,NA,NA,NA,NA,-0.403436168331317,1.54332,NA
"71",2020-03-11 16:00:00,NA,NA,NA,NA,-0.398482372590746,4.11552,90
"72",2020-03-11 17:00:00,NA,NA,NA,NA,-0.198616518778685,5.1444,90
"73",2020-03-11 18:00:00,NA,NA,NA,NA,-0.079166077047977,3.60108,110
"74",2020-03-11 19:00:00,NA,NA,NA,NA,0.227163530522281,5.1444,90
"75",2020-03-11 20:00:00,NA,NA,NA,NA,0.745856195323147,6.17328,100
"76",2020-03-11 21:00:00,NA,NA,NA,NA,1.1957252368927,5.1444,80
"77",2020-03-11 22:00:00,NA,NA,NA,NA,1.75531438891585,4.11552,100
"78",2020-03-11 23:00:00,NA,NA,NA,NA,2.37109656963308,5.1444,100
"79",2020-03-12 00:00:00,NA,NA,NA,NA,3.01578665881235,3.08664,110
"80",2020-03-12 01:00:00,NA,NA,NA,NA,4.31201664718375,3.08664,130
"81",2020-03-12 02:00:00,NA,NA,NA,NA,5.04963937020265,2.5722,140
"82",2020-03-12 03:00:00,NA,NA,NA,NA,4.9359043016774,1.54332,160
"83",2020-03-12 04:00:00,NA,NA,NA,NA,4.96731397659866,2.05776,170
"84",2020-03-12 05:00:00,NA,NA,NA,NA,5.18821188396761,2.5722,160
"85",2020-03-12 06:00:00,NA,NA,NA,NA,5.05006887508414,2.5722,200
"86",2020-03-12 07:00:00,NA,NA,NA,NA,4.08525618528554,3.08664,280
"87",2020-03-12 08:00:00,NA,NA,NA,NA,3.02444577993929,1.54332,280
"88",2020-03-12 09:00:00,NA,NA,NA,NA,2.67205826364215,2.05776,260
"89",2020-03-12 10:00:00,NA,NA,NA,NA,1.94904391225031,1.54332,290
