"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2018-12-21 00:00:00,NA,NA,NA,NA,12.3914311669806,4.11552,180
"2",2018-12-21 01:00:00,NA,NA,NA,NA,12.4196783736514,6.17328,170
"3",2018-12-21 02:00:00,NA,NA,NA,NA,12.8771391794182,6.68772,170
"4",2018-12-21 03:00:00,NA,NA,NA,NA,12.9399205177776,5.65884,180
"5",2018-12-21 04:00:00,NA,NA,NA,NA,12.4170662965052,5.65884,180
"6",2018-12-21 05:00:00,NA,NA,NA,NA,11.5656132281017,5.65884,180
"7",2018-12-21 06:00:00,NA,NA,NA,NA,10.63400352631,5.1444,180
"8",2018-12-21 07:00:00,NA,NA,NA,NA,9.93323329610268,6.68772,190
"9",2018-12-21 08:00:00,NA,NA,NA,NA,13.1758798457295,5.65884,190
"10",2018-12-21 09:00:00,NA,NA,NA,NA,16.7760585178709,7.20216,190
"11",2018-12-21 10:00:00,NA,NA,NA,NA,17.6249873459992,6.17328,220
"12",2018-12-21 11:00:00,NA,NA,NA,NA,18.6561899461172,8.23104,210
"13",2018-12-21 12:00:00,NA,NA,NA,NA,18.3379033602758,8.23104,230
"14",2018-12-21 13:00:00,NA,NA,NA,NA,17.1378164477925,7.7166,220
"15",2018-12-21 14:00:00,NA,NA,NA,NA,16.1048371436009,7.7166,220
"16",2018-12-21 15:00:00,NA,NA,NA,NA,15.6003589451553,9.25992,220
"17",2018-12-21 16:00:00,NA,NA,NA,NA,14.6575353033234,8.74548,230
"18",2018-12-21 17:00:00,NA,NA,NA,NA,13.4352509810739,10.2888,230
"19",2018-12-21 18:00:00,NA,NA,NA,NA,12.4670011383835,7.20216,230
"20",2018-12-21 19:00:00,NA,NA,NA,NA,10.9147897955887,9.77436,240
"21",2018-12-21 20:00:00,NA,NA,NA,NA,8.88183953908092,10.80324,250
"22",2018-12-21 21:00:00,NA,NA,NA,NA,6.62978198763086,11.31768,250
"23",2018-12-21 22:00:00,NA,NA,NA,NA,5.76783057195592,9.25992,250
"24",2018-12-21 23:00:00,NA,NA,NA,NA,4.05517044135884,5.65884,250
"25",2018-12-22 00:00:00,NA,NA,NA,NA,3.84121868375147,4.62996,230
"26",2018-12-22 01:00:00,NA,NA,NA,NA,3.18784838023888,3.60108,240
"27",2018-12-22 02:00:00,NA,NA,NA,NA,2.21490758772537,3.08664,240
"28",2018-12-22 03:00:00,NA,NA,NA,NA,1.42113174226612,4.62996,240
"29",2018-12-22 04:00:00,NA,NA,NA,NA,1.03587717641255,4.11552,240
"30",2018-12-22 05:00:00,NA,NA,NA,NA,0.470372864939496,3.08664,270
"31",2018-12-22 06:00:00,NA,NA,NA,NA,0.116188426861868,3.08664,240
"32",2018-12-22 07:00:00,NA,NA,NA,NA,-0.089865362464149,2.5722,290
"33",2018-12-22 08:00:00,NA,NA,NA,NA,-0.0934271739509221,2.5722,260
"34",2018-12-22 09:00:00,NA,NA,NA,NA,-0.0971076685289542,2.05776,250
"35",2018-12-22 10:00:00,NA,NA,NA,NA,-0.147446344130634,2.05776,290
"36",2018-12-22 11:00:00,NA,NA,NA,NA,-0.178951720555944,1.54332,300
"37",2018-12-22 12:00:00,NA,NA,NA,NA,-0.568230772564856,2.05776,310
"38",2018-12-22 13:00:00,NA,NA,NA,NA,-0.803532831298862,1.54332,300
"39",2018-12-22 14:00:00,NA,NA,NA,NA,-1.58357453224891,5.1444,300
"40",2018-12-22 15:00:00,NA,NA,NA,NA,-2.96488019039187,7.20216,300
"41",2018-12-22 16:00:00,NA,NA,NA,NA,-3.76875712487444,6.17328,270
"42",2018-12-22 17:00:00,NA,NA,NA,NA,-4.17258291599647,5.65884,280
"43",2018-12-22 18:00:00,NA,NA,NA,NA,-4.86577620693134,5.65884,270
"44",2018-12-22 19:00:00,NA,NA,NA,NA,-5.93529655333492,6.68772,300
"45",2018-12-22 20:00:00,NA,NA,NA,NA,-6.91436724032629,5.1444,290
"46",2018-12-22 21:00:00,NA,NA,NA,NA,-8.00603056127689,4.62996,300
"47",2018-12-22 22:00:00,NA,NA,NA,NA,-8.6275036579397,3.08664,320
"48",2018-12-22 23:00:00,NA,NA,NA,NA,-8.63105108906602,1.54332,290
"49",2018-12-23 00:00:00,NA,NA,NA,NA,-7.94024614230064,0,0
"50",2018-12-23 01:00:00,NA,NA,NA,NA,-7.5911322260861,0,0
"51",2018-12-23 02:00:00,NA,NA,NA,NA,-6.15542693416932,1.54332,250
"52",2018-12-23 03:00:00,NA,NA,NA,NA,-4.50971253924406,0,0
"53",2018-12-23 04:00:00,NA,NA,NA,NA,-3.89042384125999,0,0
"54",2018-12-23 05:00:00,NA,NA,NA,NA,-3.290085415928,1.54332,270
"55",2018-12-23 06:00:00,NA,NA,NA,NA,-3.1323698953981,1.54332,310
"56",2018-12-23 07:00:00,NA,NA,NA,NA,-2.19071416586889,1.54332,300
"57",2018-12-23 08:00:00,NA,NA,NA,NA,-1.7787637599645,1.54332,320
"58",2018-12-23 09:00:00,NA,NA,NA,NA,-1.42633198696981,2.05776,320
"59",2018-12-23 10:00:00,NA,NA,NA,NA,-1.20553281763253,2.05776,300
"60",2018-12-23 11:00:00,NA,NA,NA,NA,-1.2109518417485,2.05776,280
"61",2018-12-23 12:00:00,NA,NA,NA,NA,-1.32654721244748,2.05776,270
"62",2018-12-23 13:00:00,NA,NA,NA,NA,-1.5934325611183,1.54332,310
"63",2018-12-23 14:00:00,NA,NA,NA,NA,-1.87931194994372,1.54332,320
