"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v"
2018-09-09 18:00:00,0,2018-09-09 18:00:00,-0.943773486533083,0.475716154680271,-1.20491341268994,0.075561816577876,-0.83535575669689,0.985784210190082,-1.60198502244913,-0.564833621256153,-1.94459392450571,0.587946798909231,-0.682041639736212,0.585637442571046
2018-09-09 18:00:00,3,2018-09-09 21:00:00,-1.92925476433567,1.91959248835549,-2.64299247004837,1.13436893663416,-1.70339767340928,2.14402862276966,-2.05672172999792,0.912479300684826,-1.82354413113081,2.56752356133209,-2.12088575561295,2.03758621654122
2018-09-09 18:00:00,6,2018-09-10 00:00:00,-0.186199966802037,2.74323242032651,-0.861382162753937,2.44005915564737,0.100586413271155,2.79206907516911,-0.891246246905376,2.45658985606636,1.0415042013006,1.9814319912575,-0.141108724499177,3.33088330949931
2018-09-09 18:00:00,9,2018-09-10 03:00:00,2.61056344058832,1.90994125849866,1.79910876750915,2.25855420199895,3.02191797566663,2.20906889653644,2.03993323125859,1.94556377255315,3.14514578841748,0.253968888604675,3.33789338512207,2.21124961664827
2018-09-09 18:00:00,12,2018-09-10 06:00:00,3.28844783414857,0.285593350026669,2.77742201139737,0.613971292031107,3.801453308871,0.320428170219244,2.96870726044394,0.234914661309131,3.35856582698736,-0.370791522981317,3.65408773131516,-0.139965856228207
2018-09-09 18:00:00,15,2018-09-10 09:00:00,3.07099183498323,0.121189770376646,2.53584760988891,0.340398713296654,3.28375625062761,0.315026542153022,2.82347856390672,-0.25994644193452,3.14557142821107,0.147854199458791,3.15476091028279,0.0399750077845695
2018-09-09 18:00:00,18,2018-09-10 12:00:00,2.65451587401615,0.130204146945814,2.48880324824967,0.453555141209633,2.97661790160237,-0.31376252437431,2.19989064375727,-0.282143566253931,2.98865410999968,-0.188721984021028,2.27494897281026,-0.4314991831365
2018-09-09 18:00:00,21,2018-09-10 15:00:00,2.37193548136328,-0.60022223909473,2.2811910729378,-0.192014855954717,2.2967909109951,-0.784670461078517,2.010293427899,-0.777964961263607,2.60987046539026,-1.07732766111097,2.05386861899007,-0.167127505112881
2018-09-09 18:00:00,24,2018-09-10 18:00:00,0.629247791091002,-0.206968601336013,0.569325692025035,0.0543990271108798,0.281719466879757,-0.212908510045798,-0.0295064377966775,-0.554688403748423,1.11510604964469,-0.608526148528306,0.770344039982971,0.0579245711868471
2018-09-09 18:00:00,27,2018-09-10 21:00:00,-0.409518958548665,0.513034444126457,-0.479694514159794,0.858516437414144,-0.419828856793463,0.252487809342598,-1.50403234658361,0.263325467975224,0.26127397581923,0.234354053185851,-0.240339127277379,0.436448795325377
2018-09-09 18:00:00,30,2018-09-11 00:00:00,-1.09892683480296,1.40116036849057,-1.02391576309777,1.70765843276171,-1.72898666465804,0.564156436171846,-1.8803271602587,1.38212083584403,-0.733220124373981,0.735270972383791,-0.804308087297493,1.03441688988344
2018-09-09 18:00:00,33,2018-09-11 03:00:00,-0.231181796415836,2.50661341203437,-1.00479836231268,2.31052685097926,-1.94611297259175,1.87052574894292,-1.54275506309247,2.39743722053592,-0.575875871742477,1.67393030913033,-0.792552955810144,2.15317029391332
2018-09-09 18:00:00,36,2018-09-11 06:00:00,1.29436773945499,1.83708994636771,0.978342912984596,1.83048752314782,0.100994568438055,2.67130621177084,0.16313207710979,2.31738349481764,1.64453475361287,1.5583390611145,1.09754115220332,2.27368612328264
2018-09-09 18:00:00,39,2018-09-11 09:00:00,2.03069913632846,-0.0691532631835462,1.32449721382752,-0.69237606015135,1.59998799232774,0.450351634193713,1.34941348169429,0.32770381376068,1.69351853518403,-1.18977269536293,2.03442933390515,0.264469678051109
2018-09-09 18:00:00,42,2018-09-11 12:00:00,1.47059872122556,-1.75323560002251,0.791710075631353,-1.6658899222453,0.97142400197469,-1.89913317468214,0.602165735148934,-1.30158711090669,1.03794822812218,-2.23022938292053,1.36793442454571,-1.35235420908849
2018-09-09 18:00:00,45,2018-09-11 15:00:00,1.04290037804754,-2.42987121421811,0.785327019597541,-1.48526639084005,1.09083147264139,-2.24318171098956,-0.816026596889965,-1.44525581765795,-0.512638331460915,-1.84560975810165,-0.264818045773762,-2.78230364207276
2018-09-09 18:00:00,48,2018-09-11 18:00:00,-0.024208648365171,-2.82731945363004,-0.0846710867745367,-2.54681588796505,-0.640793484036709,-3.13257670225818,-1.85083843708887,-0.95484540862015,-0.991689891439855,-0.7881264897464,-1.49257986448071,-2.86905999984107
2018-09-09 18:00:00,51,2018-09-11 21:00:00,-0.598108999218691,-2.3451491738766,-2.05435323415255,-2.84926506537768,-1.63384041745023,-3.03756688214488,-1.59761660526646,-1.4965964730533,-1.21675920868352,-0.0634750996447976,-1.71956459874677,-1.86878003817932
2018-09-09 18:00:00,54,2018-09-12 00:00:00,-2.04963960291132,-1.23920956333881,-2.64793301112551,-1.20596552134402,-2.62598349090838,-1.30203162896371,-2.41024413205877,-1.19696232751279,-2.47993878635312,0.0451413434937825,-2.29606793104215,-0.552351630151137
2018-09-09 18:00:00,57,2018-09-12 03:00:00,-1.6841862416119,-0.715206371714919,-1.93156713509811,-0.468966431801796,-1.87941664770769,-0.785410945318295,-3.03557801247907,-0.645314709885887,-2.92848380134282,0.437669878295278,-1.47231366511805,0.240295157041186
