"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2019-11-17 18:00:00,NA,NA,NA,NA,-15.0290542797874,5.65884,300
"2",2019-11-17 19:00:00,NA,NA,NA,NA,-15.346191905514,5.65884,310
"3",2019-11-17 20:00:00,NA,NA,NA,NA,-16.4211943670314,6.17328,320
"4",2019-11-17 21:00:00,NA,NA,NA,NA,-16.0707024942342,5.1444,310
"5",2019-11-17 22:00:00,NA,NA,NA,NA,-16.4300926943029,6.17328,300
"6",2019-11-17 23:00:00,NA,NA,NA,NA,-16.2322204265112,5.65884,310
"7",2019-11-18 00:00:00,NA,NA,NA,NA,-16.5175754536934,4.62996,310
"8",2019-11-18 01:00:00,NA,NA,NA,NA,-16.7837421242119,5.1444,310
"9",2019-11-18 02:00:00,NA,NA,NA,NA,-16.8441480346941,5.1444,310
"10",2019-11-18 03:00:00,NA,NA,NA,NA,-16.7271003582288,5.1444,310
"11",2019-11-18 04:00:00,NA,NA,NA,NA,-17.4843924298806,6.17328,310
"12",2019-11-18 05:00:00,NA,NA,NA,NA,-16.5262410754992,5.1444,290
"13",2019-11-18 06:00:00,NA,NA,NA,NA,-15.8289561260205,4.62996,290
"14",2019-11-18 07:00:00,NA,NA,NA,NA,-14.7869540798793,3.60108,290
"15",2019-11-18 08:00:00,NA,NA,NA,NA,-13.3588823898579,5.1444,280
"16",2019-11-18 09:00:00,NA,NA,NA,NA,-12.7490652763499,5.1444,280
"17",2019-11-18 10:00:00,NA,NA,NA,NA,-11.4524551624519,4.11552,270
"18",2019-11-18 11:00:00,NA,NA,NA,NA,-10.1836374037786,5.1444,270
"19",2019-11-18 12:00:00,NA,NA,NA,NA,-9.12848687236771,3.60108,270
"20",2019-11-18 13:00:00,NA,NA,NA,NA,-8.43197885992709,4.11552,280
"21",2019-11-18 14:00:00,NA,NA,NA,NA,-7.34085761939046,2.05776,300
"22",2019-11-18 15:00:00,NA,NA,NA,NA,-6.3999682118077,3.60108,270
"23",2019-11-18 16:00:00,NA,NA,NA,NA,-5.1903129704617,5.1444,270
"24",2019-11-18 17:00:00,NA,NA,NA,NA,-5.40047529494572,4.11552,310
"25",2019-11-18 18:00:00,NA,NA,NA,NA,-5.02705603347271,3.60108,290
"26",2019-11-18 19:00:00,NA,NA,NA,NA,-5.40047529494572,4.62996,290
"27",2019-11-18 20:00:00,NA,NA,NA,NA,-5.79043510706807,4.62996,320
"28",2019-11-18 21:00:00,NA,NA,NA,NA,-6.17918247693147,5.1444,300
"29",2019-11-18 22:00:00,NA,NA,NA,NA,-6.67647706032804,3.60108,310
"30",2019-11-18 23:00:00,NA,NA,NA,NA,-6.67875697539427,1.54332,320
"31",2019-11-19 00:00:00,NA,NA,NA,NA,-6.44928541183435,1.54332,290
"32",2019-11-19 01:00:00,NA,NA,NA,NA,-5.84768538378139,0,0
"33",2019-11-19 02:00:00,NA,NA,NA,NA,-5.39910296476915,1.54332,260
"34",2019-11-19 03:00:00,NA,NA,NA,NA,-5.33114837312527,2.5722,270
"35",2019-11-19 04:00:00,NA,NA,NA,NA,-5.07146388265361,2.5722,270
"36",2019-11-19 05:00:00,NA,NA,NA,NA,-4.36922592470864,3.08664,270
"37",2019-11-19 06:00:00,NA,NA,NA,NA,-4.05006519127845,2.5722,280
"38",2019-11-19 07:00:00,NA,NA,NA,NA,-3.67167380505377,2.5722,290
"39",2019-11-19 08:00:00,NA,NA,NA,NA,-3.12930533840973,2.5722,300
"40",2019-11-19 09:00:00,NA,NA,NA,NA,-2.49786835438579,2.5722,290
"41",2019-11-19 10:00:00,NA,NA,NA,NA,-1.59175393955713,2.05776,210
"42",2019-11-19 11:00:00,NA,NA,NA,NA,-1.21524503712229,2.05776,230
"43",2019-11-19 12:00:00,NA,NA,NA,NA,-0.993817786149104,0,0
"44",2019-11-19 13:00:00,NA,NA,NA,NA,-1.2217186024468,2.5722,280
"45",2019-11-19 14:00:00,NA,NA,NA,NA,-1.59807046794501,3.60108,290
"46",2019-11-19 15:00:00,NA,NA,NA,NA,-1.59807046794501,2.5722,270
"47",2019-11-19 16:00:00,NA,NA,NA,NA,-2.24362935081216,5.65884,290
"48",2019-11-19 17:00:00,NA,NA,NA,NA,-2.86183622139705,5.65884,290
