"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2018-07-11 18:00:00,NA,NA,NA,NA,-0.110667695260394,5.65884,70
"2",2018-07-11 19:00:00,NA,NA,NA,NA,-0.141931999880709,6.17328,70
"3",2018-07-11 20:00:00,NA,NA,NA,NA,-0.131976947554545,4.62996,80
"4",2018-07-11 21:00:00,NA,NA,NA,NA,-0.116012998954172,5.65884,70
"5",2018-07-11 22:00:00,NA,NA,NA,NA,-0.0722768789993342,5.1444,80
"6",2018-07-11 23:00:00,NA,NA,NA,NA,-0.0133178735011676,4.62996,80
"7",2018-07-12 00:00:00,NA,NA,NA,NA,0.255088062235985,4.62996,100
"8",2018-07-12 01:00:00,NA,NA,NA,NA,0.519558369250791,3.08664,110
"9",2018-07-12 02:00:00,NA,NA,NA,NA,0.976591529744084,3.08664,140
"10",2018-07-12 03:00:00,NA,NA,NA,NA,1.22240305895088,2.05776,150
"11",2018-07-12 04:00:00,NA,NA,NA,NA,1.20221068729151,0,0
"12",2018-07-12 05:00:00,NA,NA,NA,NA,1.72057975746821,0,0
"13",2018-07-12 06:00:00,NA,NA,NA,NA,1.61063976060833,0,0
"14",2018-07-12 07:00:00,NA,NA,NA,NA,1.56751727680874,1.54332,250
"15",2018-07-12 08:00:00,NA,NA,NA,NA,1.40841603791077,0,0
"16",2018-07-12 09:00:00,NA,NA,NA,NA,1.39770072590467,0,0
"17",2018-07-12 10:00:00,NA,NA,NA,NA,1.18157190958922,0,0
"18",2018-07-12 11:00:00,NA,NA,NA,NA,1.01066215571088,0,0
"19",2018-07-12 12:00:00,NA,NA,NA,NA,0.605832817188923,0,0
"20",2018-07-12 13:00:00,NA,NA,NA,NA,0.315625759586629,0,0
"21",2018-07-12 14:00:00,NA,NA,NA,NA,0.00132178717812342,0,0
"22",2018-07-12 15:00:00,NA,NA,NA,NA,-0.100405363091518,2.05776,80
"23",2018-07-12 16:00:00,NA,NA,NA,NA,-0.11482708505382,4.11552,60
"24",2018-07-12 17:00:00,NA,NA,NA,NA,-0.109940475460839,4.11552,70
