"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v"
2018-09-08 06:00:00,48,2018-09-10 06:00:00,3.3074600446023,0.579044186700261,3.18427750136757,0.757654435912967,2.64080525580506,1.65114234654711,3.76202925250826,0.910135491224618,3.39613131291462,0.508975597117286,3.04519636391511,1.27331604983236,3.32710877155172,0.63807955863612,3.2491716744122,0.577172471727071
2018-09-08 06:00:00,51,2018-09-10 09:00:00,3.27303371753965,-0.42809303597507,3.40399291575123,-0.279967267614785,3.30975626047002,0.223951519251696,3.42385135380909,-0.0854337032464478,3.37925153511237,-0.793066926927899,3.28688843136213,0.272582566626412,3.65440510693411,-0.299575200933476,2.34398552085532,0.16922262328813
2018-09-08 06:00:00,54,2018-09-10 12:00:00,2.30426853001316,-0.738954412404025,2.6157342986221,-0.962584491016188,2.86492277231394,-0.44397661243444,2.33075260136126,0.498107412244671,2.28366120506354,-0.643653667228774,2.30463735328138,-0.179369250772615,2.53246008421962,-0.855984937671323,1.41046035484869,0.827181072870249
2018-09-08 06:00:00,57,2018-09-10 15:00:00,1.72006996817408,-0.0325952157874421,1.76513329397377,-0.170709814545114,2.17078480495053,-0.437261820852093,2.06730661918968,1.27774565818213,1.43442896369392,-0.189962933974086,1.94133309488025,0.806389875579181,1.39643677592761,-0.445548455998987,1.38329291321107,2.12051688754739
2018-09-08 06:00:00,60,2018-09-10 18:00:00,0.355464226205223,1.25923919522504,0.279370884224711,1.58702684421708,0.993049995881465,0.370142749153058,0.867063849929261,2.20638964557903,0.698583614986745,1.37260310199279,1.31980340184378,1.49286270387561,0.346674348502698,1.38081230210698,0.601674209951684,3.1277529383516
2018-09-08 06:00:00,63,2018-09-10 21:00:00,0.097739268461393,3.08019955578671,0.135037357923334,3.39173733751043,-0.350095198948098,1.86145619973947,0.228938857291278,2.64662494587067,-0.180994039132452,2.20971986919909,0.702814276243096,2.27538404247222,0.00909395743337236,2.42932358094611,0.462343207138678,2.62595093024321
2018-09-08 06:00:00,66,2018-09-11 00:00:00,0.106071049877159,1.73293268201794,1.321618916843,1.85410198316643,-0.932466038177081,2.82780075146633,0.851348611806166,1.44976434008918,0.213891152118759,2.36840877231744,-0.109601645812866,1.59135123475484,0.983006532276708,2.17918882162313,-1.03549158975193,1.87115927493613
2018-09-08 06:00:00,69,2018-09-11 03:00:00,0.689737232027256,1.35535246864621,2.31123184163117,0.307526097858603,-0.0517011540751455,2.97366442611345,1.20843780133487,1.13541771459472,0.742555008532438,1.94613983154065,-0.557128361432853,2.63500712265864,1.70388968835309,1.14000400736427,-0.526161734982605,2.17536333221871
2018-09-08 06:00:00,72,2018-09-11 06:00:00,1.80071662881326,0.28220141941667,2.43702747452761,-0.00495540635164666,1.72665187561121,1.62828559080447,2.02362299037015,0.196782180271807,2.49615126968685,0.298786338973525,1.26510414104766,2.03783214599055,2.40261589394579,-0.227430107942729,1.26688963170838,1.50581612186127
2018-09-08 06:00:00,75,2018-09-11 09:00:00,1.88449284739135,-1.11361046766107,2.22183231165906,-1.45683128000189,2.07076555248516,-0.240332228891591,1.90991912239913,-1.50886259899157,2.23922189670132,-1.98481101581186,1.58745758817297,0.357135331157555,2.17791413348588,-1.55029229361445,1.46885901308417,-0.683184796481823
2018-09-08 06:00:00,78,2018-09-11 12:00:00,1.18867468074242,-2.02690745965184,0.928108535974783,-2.25373339173215,1.19688190205412,-2.7290811163825,0.468813359050412,-2.37318058409238,1.03775595250495,-2.45802935010612,0.886524239906614,-1.8173773885707,1.54822119465112,-1.74614473842175,0.729623046767153,-2.58114430162221
2018-09-08 06:00:00,81,2018-09-11 15:00:00,0.610046387345227,-1.35668251982124,-0.275423693960292,-1.27320219342958,-0.0192422131692594,-3.48114748932938,0.133383890510969,-2.04994295023087,0.631093636535349,-2.19150875790698,-0.525587222239014,-1.847992086799,0.755864162165682,-1.18319340821705,-0.414874079852182,-2.79688701204092
2018-09-08 06:00:00,84,2018-09-11 18:00:00,0.418535554945661,-0.595556012723218,-0.241142621068245,-0.364754838941468,-1.79467356747851,-1.73947573131582,0.137148594136047,-0.733102074465053,0.0762582272330992,-1.39647297054112,-1.02906615893786,-0.282578913094445,0.284392821459497,-1.38867144389976,-1.24492488339287,-1.61427228247882
2018-09-08 06:00:00,87,2018-09-11 21:00:00,-1.29923153142475,-0.650517388825077,-2.1784554341838,-1.39370356397453,-3.36842994651517,-0.483580059352208,-0.814255185027179,-0.0935719838002866,-1.537707912124,-0.803221453753066,-2.55712927474643,0.902990928689879,-1.27411842046132,-1.07414733895167,-1.53961642239284,0.560233075072458
2018-09-08 06:00:00,90,2018-09-12 00:00:00,-2.11820945825639,0.470333837559374,-2.67099055262949,1.68647211281133,-2.62855284826869,-0.0867971303290819,-2.80538763639078,0.359484218356358,-2.90695714794433,0.0913296968330742,-2.62920408110716,1.10750428983037,-2.72696978334623,-0.0537021932415362,-1.8406274901813,1.17251190255085
2018-09-08 06:00:00,93,2018-09-12 03:00:00,-1.60933213033399,1.03640311181627,-0.286765392564613,2.44623912346071,-2.17219118005383,-0.290498547848317,-2.58969563319887,0.490216640179546,-2.10774885964842,-0.426602376665292,-1.78286012431446,1.15511269626004,-2.79364604247958,0.353735951085876,-0.496670088934855,1.75547122196183
2018-09-08 06:00:00,96,2018-09-12 06:00:00,-0.205669231504628,0.718834805149478,1.3752115513599,0.889285657190398,-2.27232482096153,-0.45539710894635,-0.951504854714718,0.89889871316047,-0.95629548322938,-0.0683571707368848,0.0467851653440235,0.486518911568644,-1.22806353249788,1.02125016764764,0.578045063689444,0.312936062786027
2018-09-08 06:00:00,99,2018-09-12 09:00:00,0.861038768050605,-0.959702729222469,0.858634188527281,-1.9907148558128,-1.87004156415234,-1.08265069620908,1.05884292080771,0.19391650344371,1.10634408465447,-1.02233352565292,0.317505445108363,-1.46789461502019,1.15328262885651,-0.0302997757185487,0.241183866764654,-1.38256571758747
