"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v","gep08.u","gep08.v","gep09.u","gep09.v","gep10.u","gep10.v","gep11.u","gep11.v","gep12.u","gep12.v","gep13.u","gep13.v","gep14.u","gep14.v","gep15.u","gep15.v","gep16.u","gep16.v","gep17.u","gep17.v","gep18.u","gep18.v","gep19.u","gep19.v","gep20.u","gep20.v"
2018-08-13 18:00:00,0,2018-08-13 18:00:00,-0.0054906172956976,3.38226763098132,0.263750233075205,3.48049523959022,-0.0528845988732737,3.22722453065052,0.129100361775783,2.99883735719237,-0.0718676898201702,3.01001225002172,-0.0157564464471341,3.83464090381241,-0.4612460763564,3.73870719485299,0.60169097061137,3.3975952317539,-0.431271528572139,3.63316420936015,0.254027352380187,3.4691189333464,-0.387985051012605,3.72327491675225,0.378668235985182,3.05536857847267,-0.172155451965439,3.350852482391,-0.140399213164523,3.35964903747073,0.109047047469585,3.46057164924033,0.222321275631194,3.27243861446969,0.00511318843202311,3.29153872783277,0.0707830608016209,3.44038996205067,-0.11658831091699,3.06180993180025,-0.498842340803743,3.45958593215302,0.216917237690251,3.47233176371525
2018-08-13 18:00:00,3,2018-08-13 21:00:00,-0.180359350712639,4.15895260918898,-0.0638985555731095,4.14833591257457,-0.0253008407949936,4.20142581163802,-0.499447280816013,3.73262537302618,0.00733933515835021,4.25310976022212,0.888527935874081,4.26330401464184,-0.417506687432312,4.76996317042253,0.30973408301658,3.99471910291844,-0.146498247793218,4.35991279212958,0.648028044887551,4.01890756709211,-0.858917176691686,4.68707550767424,-0.449226170104817,3.77503483456977,-0.161305279968191,4.24865886353437,0.0328166691150893,4.40863370949063,-0.256502460882985,4.29743418734623,-0.156903422149519,3.90711686872088,0.0200714921769533,4.2887843665428,0.10096790872746,4.27695797870314,-0.791997723126706,3.41487319726155,-1.15176996052295,4.17211835048663,-0.684652363728906,4.38960883083952
2018-08-13 18:00:00,6,2018-08-14 00:00:00,-0.305651754736046,3.47487517023955,0.139608911599417,3.50791740109039,-0.242819390997456,3.32949944125404,-0.721004037826555,3.35955488243192,-0.414127431314928,3.78488689349894,-0.0734131757135131,3.49041511026992,-0.365374553500097,3.79973254587838,-0.389240080473093,3.41992948082655,-0.620096695432717,3.07745428581589,0.360821317319663,3.16592472188879,0.0230449113793025,3.89454817391931,-0.755857003170936,3.40370275545675,-0.24610027687612,3.44521030445906,-0.19980351719402,3.38399069318946,-0.275692414056723,3.4368058435789,-0.719038135019082,3.67789502123158,-0.108519989431525,3.60232669297222,-0.297319482558117,3.39464270120297,-1.10096841652996,3.34298514246175,-0.581636927684743,3.47347895045797,-0.845238415586018,3.40437547442408
2018-08-13 18:00:00,9,2018-08-14 03:00:00,-0.508697137841165,3.94126664655188,-0.142966698514148,3.87091074696583,-0.626817374834309,3.43279462940598,-0.788892513333579,4.20076114281451,-0.742515076498892,4.25991789250102,-0.496550013745362,3.95367770882861,-0.053888079761831,4.18415701734688,-0.586701440695347,4.46604196644701,-1.01823269901207,3.74957526972911,0.244066480387151,3.67821573790411,-0.54002416728111,4.33712149533288,-0.94689426996936,4.30721191694238,-0.24946997577302,3.84208069746119,-0.555899241530997,4.07153054345543,-0.553137715345262,4.3217713666323,-0.364901450556681,4.14148893274848,-0.374451138413417,4.06197348767376,-0.484928481888329,3.82285949138413,-0.573163910564354,4.16013961128171,-0.908425352698645,3.85580955182314,-0.890924210469126,4.26115787730868
2018-08-13 18:00:00,12,2018-08-14 06:00:00,-0.0597061586552974,4.16732818849709,0.224343168619902,3.87081336356627,-0.409030569812943,4.29350406384813,-0.20523009416467,4.38721939173564,-0.109128871803298,4.22404398060121,0.338670344444308,4.32257923155038,0.351801160346853,4.14922034314657,0.221270880635084,4.55682904633841,-0.389005509425673,4.22298803985503,0.887695958787929,3.90568996415222,-0.084419770860178,4.532923191636,-0.379019751385214,4.48900104209871,0.231468640517582,3.81053982962141,-0.00236000915227151,4.18359017085327,0.264890573925368,4.38570014699219,-0.162123568751585,3.67354964584266,0.0705511407684004,4.3590960352837,0.135354607166865,4.11479855810754,-0.164989662816261,4.24271140603499,-0.459638980458899,4.26764449487518,-0.261880848703185,4.31719744498268
2018-08-13 18:00:00,15,2018-08-14 09:00:00,0.956115519357423,3.37795878965529,1.04860805620281,2.9826623729904,0.828138524936918,3.9336926937915,0.793603406390035,3.38527723889617,0.953391878307431,3.52913481731647,0.57463843307669,3.61743657967095,1.11749469547627,3.33713917458336,0.952242139521822,2.91610649100941,0.202866203513898,3.99704137183708,2.12011496961736,2.79003994445938,0.986516453182228,3.71677309215734,0.935236620229082,3.48258726785854,0.700491694883676,3.101184442739,1.08540945403437,3.47278670837153,1.10503240511143,3.21907557391364,0.432417127717041,3.2069658939131,1.3334240216595,3.50822708309416,0.894633192570703,3.39985327428214,0.988487739287655,3.64361283309133,0.459039790164942,3.48049915654161,0.943721190845917,3.4654365875044
2018-08-13 18:00:00,18,2018-08-14 12:00:00,0.760335789467405,2.880213515367,0.521006611563209,2.34924782654389,1.23066878305611,2.74978228064894,0.833294459531506,2.66797293002372,0.947305120047644,2.77777756829044,0.911358438270566,2.98787043460375,1.1777309524314,2.68031434981663,0.891573255574922,2.33651026128997,0.456078925057326,2.75232332967761,1.52052296092233,2.52248671578816,1.4223359572214,2.73480194822008,1.12381128094067,2.67886011512052,0.95008731590982,2.8452165978659,1.33842151247753,2.61992478021822,0.90342520304592,2.6886576022506,0.706153240631232,2.42568044176083,1.06902943763854,2.71964522996856,1.0580307614927,2.50430693925382,1.18531810069875,2.84127370985653,0.563027287165331,2.49444683229097,0.934280744034723,2.31307690138496
2018-08-13 18:00:00,21,2018-08-14 15:00:00,0.546719925296529,2.84192887798242,0.470329191987553,3.07006361241989,0.816180367576449,2.75605285824728,0.0998666441289658,2.51350762892432,0.501823836344038,2.82001521496305,0.836423147938578,3.66270943446682,0.916432554979729,2.7563471713178,0.430367926918454,3.13857111655232,-0.194506215281077,3.09478421393309,0.927022395302664,2.91288005946946,0.85240173716655,3.20209990857266,0.584734870990997,2.87173366431832,0.900877981161343,2.91863678184755,1.19236712166894,2.97205087552806,0.32447998930013,3.24760376085785,0.0625285230759877,3.06701604740659,0.135642997041773,2.80480014438124,0.921435448132058,2.8982088632457,0.972831168669565,2.81192125308634,-0.185238448304967,2.78533351020906,0.238160296102436,2.98498724766432
2018-08-13 18:00:00,24,2018-08-14 18:00:00,-1.34481282492792,3.55298525711166,-1.31451045410333,3.39559667786839,-1.69184123708267,3.6549670497137,-2.02112672396284,3.68713758698555,-1.75242306853917,3.46717682116052,-0.598441574084472,3.66413087646398,-0.918814821406259,3.46285401435318,-1.35350822190139,3.65314156025742,-1.71561815148571,3.73433171460442,-0.801596855440121,3.35173612860575,-0.945484666581833,3.94837771986239,-1.50731842824744,3.18578441673922,-0.223004852893808,3.15000266149211,-0.368315180003503,3.79503746209534,-1.41999910751764,4.11184341246604,-1.99070174930888,3.56803409719253,-1.8202532271688,3.80065968001145,-1.00266533589811,3.35211444084608,-0.783572192807,2.82264717108616,-2.39537588357951,3.34240325006771,-1.42596742615017,3.62427394344917
2018-08-13 18:00:00,27,2018-08-14 21:00:00,-2.05021169053472,3.33376418596846,-2.41128072464948,3.42269982494377,-2.06842544901254,3.34615048602992,-2.28877854486177,3.66840095014016,-1.95438725006257,3.32536053626349,-1.42777953923482,3.36051430270902,-1.51963441744184,3.9229196252357,-2.46695466989777,3.44923289654098,-1.42606476299513,3.54562769487054,-1.86909547369228,3.71954977033497,-2.40129129404071,4.1286149425102,-2.88923182847118,3.68363169365171,-1.41500350774664,2.75147695197067,-1.9131896681007,3.60844422181746,-1.89606789038857,4.08695801935673,-2.5944988891808,3.5553209436028,-1.88372719983989,3.99257888029897,-2.00244579957287,3.70659694743653,-2.27945255466475,3.64103113787731,-2.6548525799642,3.83802879054832,-2.55807020459786,3.9767692629614
