"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2018-07-18 18:00:00,NA,NA,NA,NA,3.84050644508371,5.65884,240
"2",2018-07-18 19:00:00,NA,NA,NA,NA,1.93937824212749,8.23104,290
"3",2018-07-18 20:00:00,NA,NA,NA,NA,1.40661509891229,0,0
"4",2018-07-18 21:00:00,NA,NA,NA,NA,0.819336131197759,2.05776,320
"5",2018-07-18 22:00:00,NA,NA,NA,NA,0.162407576832084,3.08664,290
"6",2018-07-18 23:00:00,NA,NA,NA,NA,-0.0230086378640459,2.5722,260
"7",2018-07-19 00:00:00,NA,NA,NA,NA,-0.189269433552388,2.05776,270
"8",2018-07-19 01:00:00,NA,NA,NA,NA,-0.280086988617919,0,0
"9",2018-07-19 02:00:00,NA,NA,NA,NA,-0.573191224851558,1.54332,170
"10",2018-07-19 03:00:00,NA,NA,NA,NA,-0.551268345818625,2.05776,160
"11",2018-07-19 04:00:00,NA,NA,NA,NA,-0.697290074301315,1.54332,190
"12",2018-07-19 05:00:00,NA,NA,NA,NA,-0.38059911949681,2.05776,210
"13",2018-07-19 06:00:00,NA,NA,NA,NA,-0.328042162969629,1.54332,190
"14",2018-07-19 07:00:00,NA,NA,NA,NA,0.320708606672158,3.08664,190
"15",2018-07-19 08:00:00,NA,NA,NA,NA,0.543254103732205,2.05776,190
"16",2018-07-19 09:00:00,NA,NA,NA,NA,1.32197531846295,2.5722,180
"17",2018-07-19 10:00:00,NA,NA,NA,NA,2.1538655180988,2.5722,200
"18",2018-07-19 11:00:00,NA,NA,NA,NA,2.60393538693799,2.5722,210
"19",2018-07-19 12:00:00,NA,NA,NA,NA,3.22986956750194,2.5722,210
"20",2018-07-19 13:00:00,NA,NA,NA,NA,4.10964874969925,4.62996,200
"21",2018-07-19 14:00:00,NA,NA,NA,NA,4.43229512139153,4.11552,210
"22",2018-07-19 15:00:00,NA,NA,NA,NA,4.76835759925724,5.1444,210
"23",2018-07-19 16:00:00,NA,NA,NA,NA,5.57112313626941,5.1444,200
"24",2018-07-19 17:00:00,NA,NA,NA,NA,5.7749546157682,7.20216,230
"25",2018-07-19 18:00:00,NA,NA,NA,NA,6.25904183916591,4.62996,210
"26",2018-07-19 19:00:00,NA,NA,NA,NA,5.56182546261903,5.65884,250
"27",2018-07-19 20:00:00,NA,NA,NA,NA,4.62287899154521,5.1444,260
"28",2018-07-19 21:00:00,NA,NA,NA,NA,3.50727134436544,4.62996,270
"29",2018-07-19 22:00:00,NA,NA,NA,NA,2.55803729174938,4.11552,270
"30",2018-07-19 23:00:00,NA,NA,NA,NA,2.41199131207863,3.08664,230
"31",2018-07-20 00:00:00,NA,NA,NA,NA,2.34011087056414,1.54332,210
