"","Data/Time","ensemble_avg","ensemble_min","ensemble_max","ensemble_med","Obs setup","Obs wspd","Obs wdir"
"1",2019-02-09 06:00:00,NA,NA,NA,NA,-0.0794004128329787,0,0
"2",2019-02-09 07:00:00,NA,NA,NA,NA,-0.0860442588919181,0,0
"3",2019-02-09 08:00:00,NA,NA,NA,NA,0.0172373266848728,0,0
"4",2019-02-09 09:00:00,NA,NA,NA,NA,-0.106687988993593,3.08664,360
"5",2019-02-09 10:00:00,NA,NA,NA,NA,-0.332430999508918,5.1444,350
"6",2019-02-09 11:00:00,NA,NA,NA,NA,-1.7955707324141,6.68772,350
"7",2019-02-09 12:00:00,NA,NA,NA,NA,-3.22036179694085,6.17328,360
"8",2019-02-09 13:00:00,NA,NA,NA,NA,-5.39756526608647,7.20216,350
"9",2019-02-09 14:00:00,NA,NA,NA,NA,-7.64832557347845,5.65884,350
"10",2019-02-09 15:00:00,NA,NA,NA,NA,-10.1986919823031,7.20216,360
"11",2019-02-09 16:00:00,NA,NA,NA,NA,-11.7806605636501,6.17328,10
"12",2019-02-09 17:00:00,NA,NA,NA,NA,-13.9475665731254,5.65884,360
"13",2019-02-09 18:00:00,NA,NA,NA,NA,-16.5236492115879,6.68772,360
"14",2019-02-09 19:00:00,NA,NA,NA,NA,-18.2595344049049,4.11552,360
"15",2019-02-09 20:00:00,NA,NA,NA,NA,-19.9915152999882,6.17328,30
"16",2019-02-09 21:00:00,NA,NA,NA,NA,-20.7157394385394,7.20216,30
"17",2019-02-09 22:00:00,NA,NA,NA,NA,-20.2256666344037,7.7166,40
"18",2019-02-09 23:00:00,NA,NA,NA,NA,-18.8085835073222,6.17328,30
"19",2019-02-10 00:00:00,NA,NA,NA,NA,-16.8831943946246,10.2888,60
"20",2019-02-10 01:00:00,NA,NA,NA,NA,-14.3182184403962,8.23104,60
"21",2019-02-10 02:00:00,NA,NA,NA,NA,-12.7237345581395,7.20216,60
"22",2019-02-10 03:00:00,NA,NA,NA,NA,-10.4284922663944,5.65884,60
"23",2019-02-10 04:00:00,NA,NA,NA,NA,-8.9266522856559,6.68772,60
"24",2019-02-10 05:00:00,NA,NA,NA,NA,-6.57216676247524,5.65884,80
"25",2019-02-10 06:00:00,NA,NA,NA,NA,-4.52589639935787,3.08664,80
"26",2019-02-10 07:00:00,NA,NA,NA,NA,-3.45271478081437,6.68772,70
"27",2019-02-10 08:00:00,NA,NA,NA,NA,-2.90873851200047,7.7166,60
"28",2019-02-10 09:00:00,NA,NA,NA,NA,-1.14957562592941,6.68772,100
"29",2019-02-10 10:00:00,NA,NA,NA,NA,-0.219463854372211,4.62996,120
"30",2019-02-10 11:00:00,NA,NA,NA,NA,0.256353580034261,5.1444,90
"31",2019-02-10 12:00:00,NA,NA,NA,NA,0.36839128570461,4.62996,70
"32",2019-02-10 13:00:00,NA,NA,NA,NA,1.08202976948404,6.17328,90
"33",2019-02-10 14:00:00,NA,NA,NA,NA,1.67540523311862,5.1444,100
"34",2019-02-10 15:00:00,NA,NA,NA,NA,2.38458901408774,5.1444,100
